259,Tue Aug 17 15:39:08 2021,2121085,car,2	4709	PCC8C7059,e Aug 17 15:39:08 20
260,Tue Aug  3 01:37:46 2021,1734512,car,2	4788	PC00AE965,e Aug  3 01:37:46 20
261,Tue Aug 17 22:18:40 2021,7759834,truck,4	4306	PC5D6563A,e Aug 17 22:18:40 20
262,Mon Aug 16 10:41:55 2021,6292412,car,2	4436	PC0CF9451,n Aug 16 10:41:55 20
263,Fri Aug 13 11:00:14 2021,866998,car,2	4039	PC73BE1E2,i Aug 13 11:00:14 20
264,Thu Aug 12 23:25:40 2021,9057323,truck,4	4612	PC871C1FC,u Aug 12 23:25:40 20
265,Fri Aug  6 03:55:57 2021,8091650,car,2	4686	PCD6E5E77,i Aug  6 03:55:57 20
266,Thu Aug  5 23:24:23 2021,2155384,car,2	4314	PC7E9E8F3,u Aug  5 23:24:23 20
267,Tue Aug  3 06:54:05 2021,1867583,car,2	4608	PCACD1BEE,e Aug  3 06:54:05 20
268,Mon Aug 16 07:28:50 2021,2703371,truck,4	4063	PC7667A3E,n Aug 16 07:28:50 20
269,Tue Aug  3 20:00:16 2021,8368036,car,2	4944	PC41EEC34,e Aug  3 20:00:16 20
270,Mon Aug 16 07:03:18 2021,3418635,truck,4	4246	PC95F5F6B,n Aug 16 07:03:18 20
271,Sun Aug 15 16:44:18 2021,301035,car,2	4438	PC665A28E,n Aug 15 16:44:18 20
272,Thu Aug 12 13:34:54 2021,4648848,car,2	4234	PC5EBC1E1,u Aug 12 13:34:54 20
273,Fri Aug 13 02:09:10 2021,758078,car,2	4050	PC822E359,i Aug 13 02:09:10 20
274,Sat Aug  7 04:50:03 2021,1517284,van,2	4721	PCE937423,t Aug  7 04:50:03 20
275,Wed Aug  4 20:38:41 2021,5708944,car,2	4130	PC9F22103,d Aug  4 20:38:41 20
276,Thu Jul 29 20:17:07 2021,202496,car,2	4852	PC68969FB,u Jul 29 20:17:07 20
277,Thu Jul 29 19:34:22 2021,6716922,truck,4	4575	PC84D9FC1,u Jul 29 19:34:22 20
278,Sun Aug  8 03:23:33 2021,5536264,car,2	4326	PC356AE8F,n Aug  8 03:23:33 20
279,Sun Aug  8 07:34:29 2021,2105735,car,2	4694	PCBCF42C2,n Aug  8 07:34:29 20
280,Sat Jul 31 12:39:28 2021,8857993,car,2	4551	PCCA5979C,t Jul 31 12:39:28 20
281,Mon Aug  9 15:56:14 2021,514282,car,2	4775	PCA50FB36,n Aug  9 15:56:14 20
282,Fri Aug  6 23:44:18 2021,847307,truck,4	4146	PCF91266E,i Aug  6 23:44:18 20
283,Sat Aug  7 06:42:24 2021,2573891,van,2	4042	PC5D4DE09,t Aug  7 06:42:24 20
284,Fri Aug  6 08:07:39 2021,9009917,car,2	4904	PC36C6441,i Aug  6 08:07:39 20
285,Thu Aug 19 14:34:35 2021,1701415,truck,4	4556	PC18C31F6,u Aug 19 14:34:35 20
286,Sat Aug  7 20:38:49 2021,5040531,car,2	4812	PC22D9C6D,t Aug  7 20:38:49 20
287,Fri Aug 20 13:15:02 2021,1297862,car,2	4742	PC05B8749,i Aug 20 13:15:02 20
288,Wed Aug  4 06:15:30 2021,1932822,van,2	4788	PC00AE965,d Aug  4 06:15:30 20
289,Sat Jul 31 21:51:59 2021,8569313,car,2	4830	PC12EEFE0,t Jul 31 21:51:59 20
290,Sun Aug  8 06:33:09 2021,6311114,car,2	4218	PC8DF4919,n Aug  8 06:33:09 20
291,Mon Aug 16 06:11:04 2021,1451546,car,2	4754	PC99AE725,n Aug 16 06:11:04 20
292,Fri Aug 20 13:36:58 2021,1711676,van,2	4960	PC6A1BCA4,i Aug 20 13:36:58 20
293,Mon Aug  9 18:51:11 2021,6740804,car,2	4090	PC1EE951B,n Aug  9 18:51:11 20
294,Wed Aug 18 12:19:24 2021,9049528,car,2	4804	PC68484C6,d Aug 18 12:19:24 20
295,Sun Aug 15 08:30:45 2021,5269094,van,2	4617	PC7758F89,n Aug 15 08:30:45 20
296,Wed Aug 11 13:15:58 2021,4753661,car,2	4150	PCC8441A8,d Aug 11 13:15:58 20
297,Sat Aug 14 09:06:09 2021,1948111,car,2	4086	PC23E470D,t Aug 14 09:06:09 20
298,Tue Aug 17 00:00:26 2021,5894664,van,2	4730	PC7DC0964,e Aug 17 00:00:26 20
299,Wed Aug 11 04:51:17 2021,5455717,truck,4	4925	PCE5E04A2,d Aug 11 04:51:17 20
300,Mon Aug  2 21:43:22 2021,1499647,car,2	4629	PCC5E1C04,n Aug  2 21:43:22 20
301,Thu Aug  5 21:50:38 2021,2843245,truck,4	4286	PC12BE494,u Aug  5 21:50:38 20
302,Mon Aug 16 04:30:00 2021,9796603,truck,4	4617	PC7758F89,n Aug 16 04:30:00 20
303,Sun Aug  1 21:21:40 2021,5671860,car,2	4556	PC18C31F6,n Aug  1 21:21:40 20
304,Tue Aug 17 04:20:26 2021,425972,truck,4	4183	PCF5E7754,e Aug 17 04:20:26 20
305,Tue Aug 10 07:28:04 2021,7588083,car,2	4089	PC3CCA187,e Aug 10 07:28:04 20
306,Wed Aug  4 03:45:21 2021,4816147,car,2	4230	PC19CE0DB,d Aug  4 03:45:21 20
307,Thu Aug 12 06:45:42 2021,461211,car,2	4615	PC1ECBA39,u Aug 12 06:45:42 20
308,Fri Jul 30 07:48:58 2021,7091224,car,2	4720	PCDD23528,i Jul 30 07:48:58 20
309,Sat Aug 14 03:11:57 2021,3540160,car,2	4905	PCE1EA438,t Aug 14 03:11:57 20
310,Sat Aug 21 01:26:42 2021,863358,van,2	4758	PCCE12794,t Aug 21 01:26:42 20
311,Sat Aug 21 07:49:28 2021,2813269,truck,4	5000	PCFE7F7FE,t Aug 21 07:49:28 20
312,Sun Aug 15 02:47:01 2021,4346673,car,2	4360	PC084F676,n Aug 15 02:47:01 20
313,Mon Aug  9 05:22:43 2021,2872850,truck,4	4746	PC0514825,n Aug  9 05:22:43 20
314,Thu Aug 12 02:39:09 2021,6322565,car,2	4781	PC0D83A1E,u Aug 12 02:39:09 20
315,Tue Aug 10 13:58:49 2021,2138116,car,2	4706	PCD8D5094,e Aug 10 13:58:49 20
316,Sat Aug 14 23:05:55 2021,9574626,van,2	4678	PCD175301,t Aug 14 23:05:55 20
317,Thu Aug  5 18:17:26 2021,8951022,car,2	4125	PC8AAEF51,u Aug  5 18:17:26 20
318,Sat Jul 31 09:29:28 2021,6597551,truck,4	4229	PCD0DDD3D,t Jul 31 09:29:28 20
319,Sun Aug  8 22:50:36 2021,3348298,car,2	4100	PCC6DD8D5,n Aug  8 22:50:36 20
320,Fri Jul 30 20:45:55 2021,846482,car,2	4812	PC22D9C6D,i Jul 30 20:45:55 20
321,Tue Aug  3 11:54:14 2021,6676389,car,2	4574	PCC1F6F13,e Aug  3 11:54:14 20
322,Mon Aug  9 16:32:26 2021,5427260,car,2	4902	PC425C6EC,n Aug  9 16:32:26 20
323,Tue Aug 17 07:58:48 2021,1653255,truck,4	4938	PC6C57ED3,e Aug 17 07:58:48 20
324,Tue Aug 17 19:16:31 2021,2976969,car,2	4479	PCCA36E4D,e Aug 17 19:16:31 20
325,Tue Aug 17 10:01:21 2021,2959955,car,2	4191	PCCC28F87,e Aug 17 10:01:21 20
326,Sun Aug  8 13:34:03 2021,8519579,car,2	4278	PC4847214,n Aug  8 13:34:03 20
327,Wed Aug  4 13:51:04 2021,340196,truck,4	4025	PC5ABB8E4,d Aug  4 13:51:04 20
328,Sun Aug 15 14:02:51 2021,1959570,truck,4	4700	PC14E538A,n Aug 15 14:02:51 20
329,Tue Aug  3 14:46:46 2021,4214176,car,2	4145	PC5FBE4B8,e Aug  3 14:46:46 20
330,Sat Aug  7 11:24:50 2021,430612,truck,4	4894	PCDADB8C6,t Aug  7 11:24:50 20
331,Sat Aug  7 10:02:09 2021,2164841,car,2	4509	PCA2E8463,t Aug  7 10:02:09 20
332,Wed Aug 18 15:40:47 2021,6533535,car,2	4827	PC7D68CD9,d Aug 18 15:40:47 20
333,Tue Aug 17 10:44:33 2021,4798571,truck,4	4620	PC43973F9,e Aug 17 10:44:33 20
334,Sun Aug 15 18:22:49 2021,2760594,car,2	4569	PC20129F9,n Aug 15 18:22:49 20
335,Sat Aug 14 12:31:44 2021,2304313,truck,4	4021	PC851E565,t Aug 14 12:31:44 20
336,Sat Aug  7 10:52:13 2021,2985337,car,2	4838	PCEECD973,t Aug  7 10:52:13 20
337,Sat Aug 21 09:14:47 2021,4227039,car,2	4732	PCD83DE25,t Aug 21 09:14:47 20
338,Thu Aug  5 08:01:30 2021,1255970,truck,4	4691	PCFAB001F,u Aug  5 08:01:30 20
339,Fri Aug 13 01:03:49 2021,5241924,truck,4	4536	PCC6C5CFB,i Aug 13 01:03:49 20
340,Tue Aug  3 20:43:16 2021,7451832,car,2	4898	PC0AE9E1B,e Aug  3 20:43:16 20
341,Mon Aug  2 04:45:44 2021,3989343,truck,4	4267	PCE51C5C7,n Aug  2 04:45:44 20
342,Sat Aug 14 18:14:30 2021,1804267,van,2	4066	PC883FCA9,t Aug 14 18:14:30 20
343,Tue Aug 17 17:11:29 2021,1589440,truck,4	4934	PC3ED26A2,e Aug 17 17:11:29 20
344,Sat Aug 21 19:27:45 2021,7750582,car,2	5010	PC028872C,t Aug 21 19:27:45 20
345,Sun Aug  8 12:34:50 2021,116476,car,2	4325	PC8FC83B3,n Aug  8 12:34:50 20
346,Fri Aug 20 07:15:06 2021,2617674,car,2	4887	PC81776BA,i Aug 20 07:15:06 20
347,Tue Aug 10 21:55:17 2021,4228191,car,2	4996	PC6A4F55F,e Aug 10 21:55:17 20
348,Mon Aug  9 14:43:31 2021,109141,van,2	4974	PCDEB8E32,n Aug  9 14:43:31 20
349,Wed Aug 11 16:55:19 2021,5065439,car,2	4927	PC2D22627,d Aug 11 16:55:19 20
350,Sun Aug 22 15:33:59 2021,1852318,truck,4	4091	PC2E099B4,n Aug 22 15:33:59 20
351,Tue Aug 17 19:49:02 2021,3191217,car,2	4105	PC43919D1,e Aug 17 19:49:02 20
352,Fri Aug 20 13:55:39 2021,8036070,car,2	4721	PCE937423,i Aug 20 13:55:39 20
353,Thu Jul 29 17:40:36 2021,7270810,car,2	4908	PC3D16FC5,u Jul 29 17:40:36 20
354,Sat Jul 31 07:08:17 2021,4800433,car,2	4733	PC797AEBF,t Jul 31 07:08:17 20
355,Sun Aug 15 14:59:08 2021,7600086,car,2	4730	PC7DC0964,n Aug 15 14:59:08 20
356,Mon Aug 16 20:41:37 2021,1308715,truck,4	4491	PCA52F720,n Aug 16 20:41:37 20
357,Thu Aug 19 16:46:20 2021,448292,car,2	4827	PC7D68CD9,u Aug 19 16:46:20 20
358,Tue Aug  3 10:52:15 2021,8125706,truck,4	4902	PC425C6EC,e Aug  3 10:52:15 20
359,Sat Aug  7 22:39:54 2021,7354020,truck,4	4967	PC2AFCB31,t Aug  7 22:39:54 20
360,Fri Aug 20 12:45:43 2021,8604614,car,2	4355	PC0EF761B,i Aug 20 12:45:43 20
361,Mon Aug 16 04:34:39 2021,8074052,car,2	4252	PCA32686D,n Aug 16 04:34:39 20
362,Tue Aug 17 21:02:38 2021,3137291,car,2	4669	PC36675CE,e Aug 17 21:02:38 20
363,Mon Aug  2 07:57:43 2021,7817055,car,2	4051	PC3B970F2,n Aug  2 07:57:43 20
364,Mon Aug  2 23:55:35 2021,9979009,car,2	4139	PC924C594,n Aug  2 23:55:35 20
365,Wed Aug 18 07:46:35 2021,7381741,car,2	4470	PCB4FF8FA,d Aug 18 07:46:35 20
366,Tue Aug 10 09:53:24 2021,6413555,car,2	4517	PC9AF321D,e Aug 10 09:53:24 20
367,Thu Aug  5 09:24:17 2021,5271350,car,2	4175	PC08EA270,u Aug  5 09:24:17 20
368,Sat Aug 21 02:13:24 2021,5887331,car,2	4995	PCBE6ABE5,t Aug 21 02:13:24 20
369,Fri Aug 13 03:38:51 2021,2484968,car,2	4616	PCE6675F9,i Aug 13 03:38:51 20
370,Sun Aug 15 21:25:06 2021,2023578,car,2	4124	PC3338D42,n Aug 15 21:25:06 20
371,Sat Aug 14 14:44:43 2021,2574839,car,2	4133	PC30FC453,t Aug 14 14:44:43 20
372,Sat Aug 21 11:27:08 2021,192172,truck,4	4687	PC52E7369,t Aug 21 11:27:08 20
373,Sat Jul 31 09:30:08 2021,1794758,truck,4	4190	PCDFC1E11,t Jul 31 09:30:08 20
374,Tue Aug  3 14:17:39 2021,254824,car,2	4670	PC2BE6D87,e Aug  3 14:17:39 20
375,Sun Aug  8 21:51:35 2021,8317981,truck,4	4368	PC909A324,n Aug  8 21:51:35 20
376,Wed Aug 11 15:12:48 2021,7578701,van,2	4222	PC15EC378,d Aug 11 15:12:48 20
377,Thu Aug  5 12:56:57 2021,2555513,car,2	4184	PC43A5E42,u Aug  5 12:56:57 20
378,Tue Aug 17 01:48:59 2021,2119264,car,2	4446	PC7F1A5B9,e Aug 17 01:48:59 20
379,Sat Aug 21 20:51:46 2021,239988,car,2	4042	PC5D4DE09,t Aug 21 20:51:46 20
380,Mon Aug 16 11:08:11 2021,147156,van,2	4396	PCA00BC1C,n Aug 16 11:08:11 20
381,Sun Aug  8 18:05:36 2021,6891565,car,2	4855	PC03C5C15,n Aug  8 18:05:36 20
382,Fri Aug  6 20:55:48 2021,4765841,car,2	5004	PC2111CF9,i Aug  6 20:55:48 20
383,Fri Aug  6 10:14:37 2021,9017443,car,2	4243	PCC4F7DCE,i Aug  6 10:14:37 20
384,Sat Aug 21 21:23:37 2021,8747053,car,2	4080	PCBE7E15B,t Aug 21 21:23:37 20
385,Sat Jul 31 03:38:36 2021,839289,truck,4	4468	PC040ADB3,t Jul 31 03:38:36 20
386,Sun Aug 15 14:11:42 2021,7212737,car,2	4121	PCEC57A8E,n Aug 15 14:11:42 20
387,Sat Jul 31 22:09:56 2021,9707238,truck,4	4799	PCC3A370A,t Jul 31 22:09:56 20
388,Mon Aug 16 23:15:11 2021,9288974,car,2	4748	PCF2ECD29,n Aug 16 23:15:11 20
389,Fri Jul 30 20:43:48 2021,2130769,car,2	4693	PCB4CDDA5,i Jul 30 20:43:48 20
390,Tue Aug 10 02:13:35 2021,3651531,car,2	4750	PCD987A9D,e Aug 10 02:13:35 20
391,Sun Aug 22 16:20:32 2021,5066582,car,2	4165	PC0D2B95C,n Aug 22 16:20:32 20
392,Sat Aug 21 10:40:29 2021,318251,car,2	4384	PC59A33DE,t Aug 21 10:40:29 20
393,Sat Aug 21 13:30:56 2021,1018828,car,2	4929	PC9E503B6,t Aug 21 13:30:56 20
394,Sun Aug  8 17:03:19 2021,4329135,car,2	4394	PCD3A817A,n Aug  8 17:03:19 20
395,Tue Aug  3 22:42:16 2021,5510586,car,2	4931	PC3D30AD0,e Aug  3 22:42:16 20
396,Mon Aug 16 07:20:43 2021,1292686,van,2	4644	PC411FDC0,n Aug 16 07:20:43 20
397,Thu Aug  5 01:52:17 2021,2875806,truck,4	4023	PC77793DF,u Aug  5 01:52:17 20
398,Sat Jul 31 08:15:24 2021,5025963,car,2	4534	PCAD9E1F9,t Jul 31 08:15:24 20
399,Sat Aug 14 05:27:21 2021,2358436,car,2	4835	PC4645718,t Aug 14 05:27:21 20
400,Fri Aug 20 07:33:43 2021,4363896,truck,4	4280	PC03A5F23,i Aug 20 07:33:43 20
401,Fri Aug  6 02:08:16 2021,7051510,truck,4	4266	PC39B17A9,i Aug  6 02:08:16 20
402,Fri Aug  6 13:29:57 2021,5575517,car,2	4540	PC5CAF0A7,i Aug  6 13:29:57 20
403,Sat Jul 31 00:10:02 2021,2930078,car,2	5010	PC028872C,t Jul 31 00:10:02 20
404,Thu Jul 29 15:14:45 2021,1439079,truck,4	4048	PC1FE6483,u Jul 29 15:14:45 20
405,Mon Aug  9 16:59:57 2021,2085626,truck,4	4810	PC2CA4087,n Aug  9 16:59:57 20
406,Mon Aug  9 16:41:38 2021,809065,car,2	4147	PC4D2C5A7,n Aug  9 16:41:38 20
407,Fri Aug  6 06:10:52 2021,4100648,car,2	4082	PCF86214E,i Aug  6 06:10:52 20
408,Thu Aug 19 11:38:52 2021,9745831,truck,4	4078	PC8473A64,u Aug 19 11:38:52 20
409,Fri Aug  6 03:00:46 2021,7337960,car,2	4695	PC4A5D62F,i Aug  6 03:00:46 20
410,Tue Aug 10 15:04:38 2021,3612246,car,2	4973	PC9C7C18E,e Aug 10 15:04:38 20
411,Tue Aug 10 19:31:40 2021,8601164,car,2	4699	PC2C1B987,e Aug 10 19:31:40 20
412,Sat Jul 31 15:35:09 2021,6123311,truck,4	4136	PCA579A65,t Jul 31 15:35:09 20
413,Mon Aug  2 08:29:14 2021,3507029,car,2	4106	PC9764C98,n Aug  2 08:29:14 20
414,Tue Aug  3 10:38:37 2021,1725151,truck,4	4468	PC040ADB3,e Aug  3 10:38:37 20
415,Wed Aug 11 11:29:02 2021,8860504,car,2	4134	PC767BBB2,d Aug 11 11:29:02 20
416,Sat Aug  7 22:59:56 2021,2017681,truck,4	4422	PCF514246,t Aug  7 22:59:56 20
417,Sat Aug  7 23:16:29 2021,8183479,car,2	4273	PC0EF5BA6,t Aug  7 23:16:29 20
418,Tue Aug 17 02:49:59 2021,8811914,car,2	4892	PC7AA5B2F,e Aug 17 02:49:59 20
419,Sun Aug 15 00:53:46 2021,9631688,car,2	4230	PC19CE0DB,n Aug 15 00:53:46 20
420,Mon Aug  9 02:25:32 2021,8193463,truck,4	4240	PC72FE04B,n Aug  9 02:25:32 20
421,Tue Aug  3 19:54:41 2021,1766709,car,2	4342	PCE7F2748,e Aug  3 19:54:41 20
422,Tue Aug 10 08:15:41 2021,4909497,car,2	4605	PCEB27C63,e Aug 10 08:15:41 20
423,Thu Aug 19 16:48:08 2021,7279029,truck,4	4188	PCDB12C82,u Aug 19 16:48:08 20
424,Wed Aug 18 14:23:40 2021,4791619,car,2	4001	PC58105BF,d Aug 18 14:23:40 20
425,Sat Aug  7 09:05:10 2021,8712036,car,2	4971	PC0BD172F,t Aug  7 09:05:10 20
426,Thu Aug 19 04:58:15 2021,4973747,car,2	4456	PC8DFF744,u Aug 19 04:58:15 20
427,Sun Aug  1 04:42:52 2021,2800039,car,2	4975	PC818101A,n Aug  1 04:42:52 20
428,Thu Aug  5 14:45:19 2021,9337207,car,2	4643	PC6713209,u Aug  5 14:45:19 20
429,Wed Aug 11 06:53:51 2021,9220703,car,2	4386	PC948D5B2,d Aug 11 06:53:51 20
430,Thu Aug 12 03:06:56 2021,5090710,car,2	4671	PCCAAFB48,u Aug 12 03:06:56 20
431,Wed Aug 18 01:59:31 2021,9726834,truck,4	4785	PC787D664,d Aug 18 01:59:31 20
432,Fri Aug 20 20:39:23 2021,8464288,car,2	4698	PC8BCEB19,i Aug 20 20:39:23 20
433,Tue Aug 10 07:41:38 2021,2918487,car,2	4167	PC8453073,e Aug 10 07:41:38 20
434,Sun Aug  8 15:32:55 2021,6975253,car,2	4917	PCD8C66B1,n Aug  8 15:32:55 20
435,Sat Jul 31 05:54:57 2021,873000,car,2	4409	PC44E2F09,t Jul 31 05:54:57 20
436,Thu Aug  5 12:16:13 2021,7144030,truck,4	4007	PCDF9F773,u Aug  5 12:16:13 20
437,Wed Aug 18 23:08:31 2021,74751,car,2	5008	PC48D61BB,d Aug 18 23:08:31 20
438,Mon Aug 16 15:31:24 2021,3092624,car,2	4574	PCC1F6F13,n Aug 16 15:31:24 20
439,Thu Aug 19 23:08:03 2021,8043044,truck,4	4712	PC94168A2,u Aug 19 23:08:03 20
440,Thu Aug 19 18:40:24 2021,6763315,car,2	4056	PC9FBBA67,u Aug 19 18:40:24 20
441,Thu Aug  5 08:14:28 2021,7665718,van,2	4610	PCA4D3E9B,u Aug  5 08:14:28 20
442,Wed Aug 18 05:43:44 2021,2030697,car,2	4558	PC575F591,d Aug 18 05:43:44 20
443,Mon Aug  2 03:52:31 2021,3546362,car,2	4589	PC1477DC9,n Aug  2 03:52:31 20
444,Mon Aug 16 00:20:11 2021,5579622,car,2	4581	PCC347465,n Aug 16 00:20:11 20
445,Mon Aug  9 16:40:36 2021,6766212,truck,4	4802	PCBDD55F1,n Aug  9 16:40:36 20
446,Thu Aug 19 02:55:39 2021,8678822,car,2	4722	PC035B71E,u Aug 19 02:55:39 20
447,Thu Aug 12 17:06:06 2021,2515206,car,2	4223	PCA37D114,u Aug 12 17:06:06 20
448,Mon Aug 16 18:09:47 2021,9647104,car,2	4576	PC394C979,n Aug 16 18:09:47 20
449,Fri Aug  6 12:07:31 2021,8363585,car,2	4128	PCC0E7E2A,i Aug  6 12:07:31 20
450,Sat Aug 14 22:43:39 2021,954814,truck,4	4063	PC7667A3E,t Aug 14 22:43:39 20
451,Fri Jul 30 15:15:49 2021,3500082,car,2	4475	PCCC0D001,i Jul 30 15:15:49 20
452,Thu Jul 29 22:44:15 2021,4302933,car,2	4888	PC46C55B4,u Jul 29 22:44:15 20
453,Sat Aug 21 11:38:46 2021,1281592,truck,4	4986	PC9787B8A,t Aug 21 11:38:46 20
454,Wed Aug 11 09:22:42 2021,1668996,car,2	4172	PC1A43FB7,d Aug 11 09:22:42 20
455,Thu Aug 19 19:22:53 2021,2799295,truck,4	4374	PCC321538,u Aug 19 19:22:53 20
456,Tue Aug 10 12:54:07 2021,155498,truck,4	4027	PCE7A4F34,e Aug 10 12:54:07 20
457,Sat Aug 21 16:57:14 2021,3127161,van,2	4072	PC69F3F14,t Aug 21 16:57:14 20
458,Thu Aug 19 16:29:39 2021,8415963,car,2	4067	PC1CCD955,u Aug 19 16:29:39 20
459,Thu Aug  5 03:33:30 2021,4507082,car,2	4596	PC6558A56,u Aug  5 03:33:30 20
460,Fri Aug 13 09:00:36 2021,7935251,car,2	4729	PC5170BF4,i Aug 13 09:00:36 20
461,Wed Aug 11 19:02:46 2021,2868406,car,2	4451	PCF95BF53,d Aug 11 19:02:46 20
462,Mon Aug  2 19:31:03 2021,2337912,car,2	4419	PC99BB7A3,n Aug  2 19:31:03 20
463,Mon Aug 16 16:30:43 2021,3881228,car,2	4920	PC42A3AB0,n Aug 16 16:30:43 20
464,Wed Aug 11 01:51:46 2021,5263238,car,2	4991	PC5B5C16D,d Aug 11 01:51:46 20
465,Sun Aug 15 04:25:10 2021,4571658,van,2	4622	PCF31BD97,n Aug 15 04:25:10 20
466,Thu Aug 19 23:55:54 2021,3017277,car,2	4642	PC17D596F,u Aug 19 23:55:54 20
467,Sun Aug 22 03:51:32 2021,9879687,car,2	4158	PCAA68777,n Aug 22 03:51:32 20
468,Fri Aug 13 10:00:03 2021,4056126,car,2	4392	PCAF6E464,i Aug 13 10:00:03 20
469,Thu Aug  5 13:34:50 2021,6201597,van,2	4091	PC2E099B4,u Aug  5 13:34:50 20
470,Tue Aug  3 01:04:46 2021,5063598,truck,4	4838	PCEECD973,e Aug  3 01:04:46 20
471,Sun Aug 15 06:09:40 2021,4666427,car,2	4328	PC3777B8E,n Aug 15 06:09:40 20
472,Sun Aug 15 08:07:00 2021,9169123,car,2	4038	PC77889B3,n Aug 15 08:07:00 20
473,Sun Aug 22 16:23:05 2021,3521342,truck,4	4129	PCA6127FF,n Aug 22 16:23:05 20
474,Fri Jul 30 07:28:31 2021,4997147,car,2	4478	PCB02917E,i Jul 30 07:28:31 20
475,Tue Aug  3 04:49:32 2021,4334699,car,2	4879	PCC90A061,e Aug  3 04:49:32 20
476,Sun Aug  1 16:32:40 2021,3896955,van,2	4924	PCE3427C5,n Aug  1 16:32:40 20
477,Sun Aug  1 14:13:06 2021,685502,car,2	4215	PC4C76F48,n Aug  1 14:13:06 20
478,Wed Aug  4 06:20:23 2021,3723750,truck,4	4385	PC148C815,d Aug  4 06:20:23 20
479,Sun Aug 22 14:50:30 2021,8981107,car,2	4585	PCF3AE602,n Aug 22 14:50:30 20
480,Sun Aug 15 07:08:24 2021,8161215,truck,4	4060	PC481C9F9,n Aug 15 07:08:24 20
481,Sat Aug 21 11:14:40 2021,5494532,truck,4	4839	PCA0290AD,t Aug 21 11:14:40 20
482,Wed Aug 11 20:32:07 2021,4709167,car,2	4442	PC05C2F86,d Aug 11 20:32:07 20
483,Sun Aug 22 05:19:54 2021,326314,car,2	4183	PCF5E7754,n Aug 22 05:19:54 20
484,Thu Jul 29 14:21:36 2021,256879,car,2	4476	PC439FA2D,u Jul 29 14:21:36 20
485,Fri Jul 30 11:05:14 2021,5763581,van,2	4753	PC6AA246E,i Jul 30 11:05:14 20
486,Tue Aug 17 18:49:46 2021,8131510,car,2	4437	PCBE6CB59,e Aug 17 18:49:46 20
487,Mon Aug  9 03:42:43 2021,8025290,car,2	4418	PCF6EECB2,n Aug  9 03:42:43 20
488,Fri Jul 30 01:56:01 2021,1988177,car,2	4032	PC578F087,i Jul 30 01:56:01 20
489,Sun Aug  8 00:30:25 2021,8145530,car,2	4835	PC4645718,n Aug  8 00:30:25 20
490,Tue Aug 10 06:44:29 2021,3562599,van,2	4909	PCDED6F20,e Aug 10 06:44:29 20
491,Tue Aug 17 16:54:51 2021,1916677,car,2	4036	PCE6CC50C,e Aug 17 16:54:51 20
492,Wed Aug 18 06:21:04 2021,6726273,truck,4	4096	PCFA4F864,d Aug 18 06:21:04 20
493,Wed Aug  4 23:24:38 2021,8523480,car,2	4081	PCC825DB2,d Aug  4 23:24:38 20
494,Thu Aug 19 00:56:38 2021,1631685,truck,4	4573	PC4D8469D,u Aug 19 00:56:38 20
495,Sat Aug 14 03:33:50 2021,9252011,truck,4	4675	PCE49911B,t Aug 14 03:33:50 20
496,Sat Aug 21 22:03:13 2021,7300558,car,2	4480	PC9A343F9,t Aug 21 22:03:13 20
497,Wed Aug  4 15:40:58 2021,848840,car,2	4293	PC2A27502,d Aug  4 15:40:58 20
498,Fri Aug 13 20:46:37 2021,4739032,car,2	4749	PC65C93B7,i Aug 13 20:46:37 20
499,Mon Aug  2 12:44:36 2021,1489777,van,2	4110	PCF891CEB,n Aug  2 12:44:36 20
500,Thu Aug  5 17:09:26 2021,7710222,car,2	4569	PC20129F9,u Aug  5 17:09:26 20
501,Fri Aug 13 02:03:31 2021,6885916,car,2	4656	PC63844BC,i Aug 13 02:03:31 20
502,Wed Aug  4 18:50:39 2021,1900389,truck,4	4983	PCC3E4ADA,d Aug  4 18:50:39 20
503,Tue Aug 17 22:35:16 2021,4875056,truck,4	4289	PCF621E92,e Aug 17 22:35:16 20
504,Sat Aug 14 04:09:11 2021,9306326,truck,4	4860	PCF4A2DA9,t Aug 14 04:09:11 20
505,Thu Aug 12 11:53:39 2021,8211013,car,2	4130	PC9F22103,u Aug 12 11:53:39 20
506,Tue Aug  3 16:42:19 2021,6412488,car,2	4199	PC7CCC47B,e Aug  3 16:42:19 20
507,Fri Aug  6 07:58:40 2021,8703705,car,2	4138	PC79E328A,i Aug  6 07:58:40 20
508,Thu Aug 12 06:47:15 2021,278147,truck,4	4234	PC5EBC1E1,u Aug 12 06:47:15 20
509,Mon Aug 16 12:14:34 2021,960545,van,2	4084	PC71D433F,n Aug 16 12:14:34 20
510,Wed Aug 18 12:30:35 2021,6056685,car,2	4711	PC340B4DE,d Aug 18 12:30:35 20
511,Wed Aug  4 20:40:31 2021,4273899,truck,4	4499	PC1EEDA04,d Aug  4 20:40:31 20
512,Sat Aug  7 11:34:45 2021,7485577,car,2	4709	PCC8C7059,t Aug  7 11:34:45 20
513,Mon Aug 16 20:54:00 2021,120233,car,2	4452	PC8C7C5D7,n Aug 16 20:54:00 20
514,Tue Aug  3 01:50:31 2021,2438318,car,2	4519	PC92A6471,e Aug  3 01:50:31 20
515,Tue Aug  3 09:35:23 2021,5100664,truck,4	4420	PCFDB2950,e Aug  3 09:35:23 20
516,Mon Aug 16 05:42:59 2021,3119836,car,2	4838	PCEECD973,n Aug 16 05:42:59 20
